siteid,UNIT_NAME,Category,month,year,userdays,daysinmonth,UNIT_CODE,ForestName,MultiPart,NVUM_year,old_siteid,RSL_TYPE,notes,POI
NAT_010,Castle Clinton National Monument,NPS,8,2019,96191.548221,31,CACL,NA,NA,NA,NA,NA,NA,15
NAT_010,Castle Clinton National Monument,NPS,4,2019,84226.861456,30,CACL,NA,NA,NA,NA,NA,NA,15
NAT_010,Castle Clinton National Monument,NPS,6,2018,143639.064839,30,CACL,NA,NA,NA,NA,NA,NA,15
NAT_010,Castle Clinton National Monument,NPS,10,2019,59194.666038,31,CACL,NA,NA,NA,NA,NA,NA,15
NAT_010,Castle Clinton National Monument,NPS,9,2018,89313.470154,30,CACL,NA,NA,NA,NA,NA,NA,15
NAT_011,Statue Of Liberty National Monument,NPS,7,2018,288629.42294,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,8,2018,252570.3129,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,1,2019,88456.556044,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,1,2018,133249.890467,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,2,2019,59022.801261,28,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,6,2018,289063.950193,30,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,12,2018,124514.383068,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,4,2018,181585.84232,30,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,10,2018,162589.60351,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,12,2019,112668.956013,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,3,2019,104193.873097,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,9,2018,146876.471917,30,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,8,2019,162011.665268,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,2,2018,157135.435144,28,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,6,2019,181397.687071,30,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,5,2018,235757.510583,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,10,2019,105633.417595,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,7,2019,179882.303026,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,3,2018,195665.395937,30,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,9,2019,118268.102662,30,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,11,2018,127620.747603,30,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,11,2019,96625.090978,30,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,5,2019,158863.236958,31,STLI,NA,NA,NA,NA,NA,NA,17
NAT_011,Statue Of Liberty National Monument,NPS,4,2019,135232.109795,30,STLI,NA,NA,NA,NA,NA,NA,17
NAT_012,Yellowstone National Park,NPS,10,2018,319149.84309,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,7,2018,1052340.759926,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,8,2018,910774.60857,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,1,2019,154188.070765,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,9,2018,689289.733182,30,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,12,2018,116869.835119,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,5,2018,451739.541826,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,1,2018,157299.402891,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,10,2019,276604.575883,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,3,2019,122090.961186,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,2,2019,123879.280496,28,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,6,2018,939801.949033,30,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,11,2019,91217.157106,30,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,6,2019,918991.534949,30,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,2,2018,169297.364724,28,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,5,2019,498829.060838,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,7,2019,1061271.229633,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,4,2019,178188.956463,30,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,8,2019,823198.408527,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,11,2018,91460.250696,30,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,9,2019,589074.879288,30,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,12,2019,116345.904652,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,3,2018,156129.482304,31,YELL,NA,NA,NA,NA,NA,NA,19
NAT_012,Yellowstone National Park,NPS,4,2018,134947.180302,30,YELL,NA,NA,NA,NA,NA,NA,19
NAT_013,San Francisco Maritime National Historical Park,NPS,10,2018,862497.170975,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,6,2018,1180707.269431,30,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,9,2018,913884.42599,30,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,12,2018,828097.827843,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,1,2019,674335.24522,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,2,2019,622432.235782,28,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,1,2018,1112198.691152,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,7,2018,1401605.373726,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,8,2018,1214460.933951,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,4,2018,1054410.328309,30,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,11,2019,692137.784778,30,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,4,2019,765445.647307,30,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,12,2019,652482.134017,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,5,2019,689941.700286,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,9,2019,661004.704466,30,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,5,2018,1001360.501199,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,3,2018,1289000.279869,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,8,2019,858344.453505,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,3,2019,743231.921612,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,7,2019,981459.347623,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,10,2019,641486.405567,31,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,6,2019,857596.699204,30,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,11,2018,732697.687785,30,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_013,San Francisco Maritime National Historical Park,NPS,2,2018,1076782.552878,28,SAFR,NA,NA,NA,NA,NA,NA,20
NAT_014,Korean War Veterans Memorial,NPS,12,2018,25910.332418,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,7,2018,62551.485866,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,9,2018,48686.04713,30,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,4,2019,102748.331374,30,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,8,2019,38625.961032,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,2,2018,23566.166567,27,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,6,2019,86039.083207,30,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,2,2019,24961.875538,28,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,11,2019,39646.816787,30,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,1,2018,20346.255799,28,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,10,2019,53888.4089,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,10,2018,71264.363935,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,6,2018,67615.461933,30,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,12,2019,17825.819769,28,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,3,2019,68489.015877,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,1,2019,23119.713888,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,4,2018,60362.317279,30,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,7,2019,67865.196275,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,11,2018,46933.32448,30,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,3,2018,74676.717077,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,9,2019,34200.524614,30,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,5,2018,70665.030301,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,8,2018,52419.871400000004,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_014,Korean War Veterans Memorial,NPS,5,2019,103405.324322,31,KOWA,NA,NA,NA,NA,NA,NA,21
NAT_015,"Martin Luther King, Jr., Memorial",NPS,10,2019,67125.516912,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,5,2019,123153.399068,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,7,2019,91599.106667,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,11,2019,46804.170543,30,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,4,2019,182945.239408,30,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,12,2019,22018.689582,30,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,9,2018,64509.023275,30,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,10,2018,100382.35183,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,6,2018,96417.127292,30,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,1,2018,30719.23721,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,3,2018,122280.493095,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,6,2019,119436.932177,30,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,9,2019,39308.782526,30,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,8,2018,74982.53906,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,4,2018,142664.861017,30,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,2,2018,32693.470357,28,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,2,2019,33154.479541,28,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,11,2018,63693.617892,30,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,12,2018,33980.63287,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,1,2019,31208.01159,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,8,2019,58425.158062,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,5,2018,92679.983066,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,3,2019,118902.245488,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_015,"Martin Luther King, Jr., Memorial",NPS,7,2018,89754.093566,31,MLKM,NA,NA,NA,NA,NA,NA,22
NAT_016,Acadia National Park,NPS,6,2019,479372.483293,30,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,10,2019,413619.888672,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,6,2018,459171.561262,30,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,9,2018,549752.093515,30,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,3,2018,163563.45291,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,3,2019,228116.812889,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,5,2019,350548.49659,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,1,2019,217566.349153,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,10,2018,461318.077293,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,12,2019,183640.943382,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,2,2018,124959.93385,28,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,7,2018,598641.893787,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,9,2019,460043.226082,30,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,2,2019,187923.021562,28,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,7,2019,644337.714261,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,11,2018,251810.435012,30,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,8,2018,648930.037718,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,8,2019,626893.630154,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,4,2019,231205.728602,30,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,1,2018,137381.092558,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,12,2018,210570.88241,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,11,2019,207525.912849,30,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,4,2018,163389.750889,30,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_016,Acadia National Park,NPS,5,2018,274503.020886,31,ACAD,NA,NA,NA,NA,NA,NA,23
NAT_017,Grand Teton National Park,NPS,12,2019,169136.866079,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,2,2018,370167.3432,28,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,1,2019,275781.532141,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,10,2019,244599.677754,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,11,2018,155989.753846,30,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,8,2018,835473.062882,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,5,2018,363327.137701,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,9,2019,481485.44125,30,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,4,2018,140913.981566,30,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,6,2019,621838.874079,30,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,6,2018,731614.752523,30,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,4,2019,141818.631761,30,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,8,2019,622260.063222,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,11,2019,134278.720291,30,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,12,2018,227041.486784,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,2,2019,250854.160056,28,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,7,2019,780462.289489,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,5,2019,331683.259779,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,3,2019,260786.4774,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,9,2018,641204.861173,30,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,3,2018,313968.514204,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,1,2018,314630.952721,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,10,2018,304949.310713,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_017,Grand Teton National Park,NPS,7,2018,910441.339569,31,GRTE,NA,NA,NA,NA,NA,NA,24
NAT_018,Chattahoochee River National Recreation Area,NPS,5,2019,4348877.361247,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,1,2019,3777613.777638,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,10,2019,3555667.963413,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,11,2018,3949355.664162,30,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,2,2018,3578687.310174,28,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,12,2019,3103756.716049,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,8,2019,4172842.88827,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,4,2018,2472952.602575,30,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,7,2019,4264230.540704,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,6,2019,4518213.349081,30,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,4,2019,4423595.173245,30,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,3,2018,3558790.65984,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,5,2018,3083086.086266,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,9,2019,3900660.825132,30,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,9,2018,4306239.888332,30,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,11,2019,3339011.753275,30,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,12,2018,3818806.703135,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,6,2018,2522213.807132,30,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,3,2019,4546319.188359,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,7,2018,2448152.529221,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,10,2018,4195166.459564,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,1,2018,2966938.035408,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,8,2018,3630204.408645,31,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_018,Chattahoochee River National Recreation Area,NPS,2,2019,3635221.858347,28,CHAT,NA,NA,NA,NA,NA,NA,25
NAT_019,Delaware Water Gap National Recreation Area,NPS,1,2019,1699568.655129,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,2,2018,1759409.088878,28,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,9,2018,2594651.694028,30,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,10,2018,2439653.058613,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,9,2019,1954838.757101,30,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,6,2019,2160633.585386,30,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,12,2019,2013400.110256,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,12,2018,2221860.904658,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,4,2019,2162661.721622,30,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,8,2018,2072813.916057,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,8,2019,2633625.682497,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,7,2019,2596101.353419,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,3,2018,1886848.554276,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,11,2018,2255010.924177,30,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,7,2018,1767948.745182,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,5,2018,1528265.420841,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,4,2018,1392943.369002,30,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,5,2019,2087727.482786,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,3,2019,2131625.984919,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,6,2018,1620889.509078,30,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,10,2019,2232127.746541,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,11,2019,2104960.223578,30,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,2,2019,1730246.073481,28,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_019,Delaware Water Gap National Recreation Area,NPS,1,2018,1679357.901672,31,DEWA,NA,NA,NA,NA,NA,NA,26
NAT_020,Colonial National Historical Park,NPS,4,2018,707904.010152,30,COLO,NA,NA,NA,NA,NA,NA,27
NAT_020,Colonial National Historical Park,NPS,7,2019,1257797.999126,31,COLO,NA,NA,NA,NA,NA,NA,27
NAT_020,Colonial National Historical Park,NPS,5,2019,1113340.616388,31,COLO,NA,NA,NA,NA,NA,NA,27
NAT_020,Colonial National Historical Park,NPS,12,2018,1120719.674443,31,COLO,NA,NA,NA,NA,NA,NA,27
NAT_020,Colonial National Historical Park,NPS,12,2019,918486.587932,31,COLO,NA,NA,NA,NA,NA,NA,27
