year,month,siteid,UNIT_NAME,pud,tud,aud,eud,d2p
2018,Nov,NAT_091,Ashley National Forest,2,14,0,3,2018-11-15
2018,Nov,NAT_092,Fishlake National Forest,0,4,2,13,2018-11-15
2018,Nov,NAT_093,Boise National Forest,0,4,8,4,2018-11-15
2018,Nov,NAT_094,Uinta-Wasatch-Cache National Forest,9,101,329,85,2018-11-15
2018,Nov,NAT_095,Manti-La Sal National Forest,3,78,3,5,2018-11-15
2018,Nov,NAT_096,Dixie National Forest,6,14,14,10,2018-11-15
2018,Nov,NAT_097,Sierra National Forest,5,37,50,31,2018-11-15
2018,Nov,NAT_098,Willamette National Forest,6,23,102,12,2018-11-15
2018,Nov,NAT_099,Fremont-Winema National Forest,5,18,8,10,2018-11-15
2018,Nov,NAT_100,Wallowa-Whitman National Forest,1,4,3,20,2018-11-15
2018,Nov,NAT_101,Colville National Forest,0,22,0,1,2018-11-15
2018,Nov,NAT_102,Okanogan-Wenatchee National Forest,14,52,136,30,2018-11-15
2018,Nov,NAT_103,Umatilla National Forest,0,4,2,2,2018-11-15
2018,Nov,NAT_104,Rogue River-Siskiyou National Forests,0,24,14,10,2018-11-15
2018,Nov,NAT_105,Mt. Baker-Snoqualmie National Forest,30,96,442,12,2018-11-15
2018,Nov,NAT_106,Ochoco National Forest,0,9,10,15,2018-11-15
2018,Nov,NAT_107,Deschutes National Forest,6,43,107,75,2018-11-15
2018,Nov,NAT_108,Columbia River Gorge National Scenic Area,5,40,114,21,2018-11-15
2018,Nov,NAT_109,Mt. Hood National Forest,19,67,202,18,2018-11-15
2018,Nov,NAT_110,Gifford Pinchot National Forest,8,46,107,2,2018-11-15
2018,Nov,NAT_111,Francis Marion and Sumter National Forests,3,15,48,16,2018-11-15
2018,Nov,NAT_112,National Forests in North Carolina,28,141,517,54,2018-11-15
2018,Nov,NAT_113,National Forests in Mississippi,0,18,5,10,2018-11-15
2018,Nov,NAT_114,Umpqua National Forest,3,8,25,5,2018-11-15
2018,Nov,NAT_115,Land Between the Lakes National Recreation Area,1,6,8,8,2018-11-15
2018,Nov,NAT_116,Mark Twain National Forest,5,8,44,1,2018-11-15
2018,Nov,NAT_117,Hiawatha National Forest,1,7,1,20,2018-11-15
2018,Nov,NAT_118,Daniel Boone National Forest,2,42,115,6,2018-11-15
2018,Nov,NAT_119,George Washington and Jefferson National Forest,9,62,160,60,2018-11-15
2018,Nov,NAT_120,Cherokee National Forest,14,38,123,11,2018-11-15
2018,Nov,NAT_121,National Forests in Texas,2,7,26,21,2018-11-15
2018,Nov,NAT_122,Chequamegon-Nicolet National Forest,0,6,2,21,2018-11-15
2018,Nov,NAT_123,Wayne National Forest,2,6,7,6,2018-11-15
2018,Nov,NAT_124,Hoosier National Forest,0,6,25,13,2018-11-15
2018,Nov,NAT_125,Huron-Manistee National Forest,2,396,4,31,2018-11-15
2018,Nov,NAT_126,Superior National Forest,0,10,5,13,2018-11-15
2018,Nov,NAT_127,Shawnee National Forest,2,7,49,6,2018-11-15
2018,Nov,NAT_128,Chippewa National Forest,0,1,0,13,2018-11-15
2018,Nov,NAT_129,Monongahela National Forest,1,13,18,15,2018-11-15
2018,Nov,NAT_130,Ottawa National Forest,3,7,0,7,2018-11-15
2018,Nov,NAT_131,National Forests in Florida,3,26,20,38,2018-11-15
2018,Nov,NAT_132,Chattahoochee-Oconee National Forests,13,76,346,14,2018-11-15
2018,Nov,NAT_133,National Forests in Alabama,1,12,43,11,2018-11-15
2018,Nov,NAT_134,Midewin National Tallgrass Prairie,1,1,0,5,2018-11-15
2018,Nov,NAT_135,Chugach National Forest,5,68,9,39,2018-11-15
2018,Nov,NAT_136,Parker River National Wildlife Refuge,5,2,0,246,2018-11-15
2018,Nov,NAT_137,Baskett Slough National Wildlife Refuge,0,4,2,29,2018-11-15
2018,Nov,NAT_138,Rocky Mountain Arsenal National Wildlife Refuge,3,85,2,110,2018-11-15
2018,Nov,NAT_139,Pinckney Island National Wildlife Refuge,2,1,3,28,2018-11-15
2018,Nov,NAT_140,Ridgefield National Wildlife Refuge,9,1,1,90,2018-11-15
2018,Nov,NAT_141,Arthur R. Marshall Loxahatchee National Wildlife Refuge,23,38,0,118,2018-11-15
2018,Nov,NAT_142,San Diego National Wildlife Refuge,0,13,15,7,2018-11-15
2018,Nov,NAT_143,Okefenokee National Wildlife Refuge,1,3,1,13,2018-11-15
2018,Nov,NAT_144,Harris Neck National Wildlife Refuge,0,0,0,20,2018-11-15
2018,Nov,NAT_145,Tijuana Slough National Wildlife Refuge,1,6,0,64,2018-11-15
2018,Nov,NAT_146,Wolf Creek National Fish Hatchery,0,0,0,0,2018-11-15
2018,Dec,NAT_001,Great Smoky Mountains National Park,22,115,250,33,2018-12-15
2018,Dec,NAT_002,Lincoln Memorial,8,109,0,0,2018-12-15
2018,Dec,NAT_003,Grand Canyon National Park,31,432,143,86,2018-12-15
2018,Dec,NAT_004,World War II Memorial,3,21,0,0,2018-12-15
2018,Dec,NAT_005,Rocky Mountain National Park,10,107,228,14,2018-12-15
2018,Dec,NAT_006,Vietnam Veterans Memorial,1,10,0,0,2018-12-15
2018,Dec,NAT_007,Independence National Historical Park,4,82,0,0,2018-12-15
2018,Dec,NAT_008,Zion National Park,7,126,236,54,2018-12-15
2018,Dec,NAT_009,Yosemite National Park,36,379,187,19,2018-12-15
2018,Dec,NAT_010,Castle Clinton National Monument,1,10,0,0,2018-12-15
2018,Dec,NAT_011,Statue Of Liberty National Monument,10,344,0,10,2018-12-15
2018,Dec,NAT_012,Yellowstone National Park,6,144,15,20,2018-12-15
2018,Dec,NAT_013,San Francisco Maritime National Historical Park,11,30,0,12,2018-12-15
2018,Dec,NAT_014,Korean War Veterans Memorial,2,8,0,0,2018-12-15
2018,Dec,NAT_015,"Martin Luther King, Jr., Memorial",1,12,0,0,2018-12-15
2018,Dec,NAT_016,Acadia National Park,1,38,22,49,2018-12-15
2018,Dec,NAT_017,Grand Teton National Park,13,87,17,10,2018-12-15
2018,Dec,NAT_018,Chattahoochee River National Recreation Area,4,22,62,79,2018-12-15
2018,Dec,NAT_019,Delaware Water Gap National Recreation Area,1,56,63,50,2018-12-15
2018,Dec,NAT_020,Colonial National Historical Park,1,28,1,40,2018-12-15
2018,Dec,NAT_021,Franklin Delano Roosevelt Memorial,1,4,1,20,2018-12-15
2018,Dec,NAT_022,Olympic National Park,13,50,54,10,2018-12-15
2018,Dec,NAT_023,Boston National Historical Park,4,52,0,1,2018-12-15
2018,Dec,NAT_024,Thomas Jefferson Memorial,8,24,0,2,2018-12-15
2018,Dec,NAT_025,Glacier National Park,5,90,16,23,2018-12-15
2018,Dec,NAT_026,Joshua Tree National Park,33,261,252,69,2018-12-15
2018,Dec,NAT_027,Cape Hatteras National Seashore,4,21,0,241,2018-12-15
2018,Dec,NAT_028,Bryce Canyon National Park,13,87,75,3,2018-12-15
2018,Dec,NAT_029,Rock Creek Park,0,18,16,29,2018-12-15
2018,Dec,NAT_030,Assateague Island National Seashore,3,11,5,231,2018-12-15
2018,Dec,NAT_031,Valley Forge National Historical Park,1,15,24,28,2018-12-15
2018,Dec,NAT_032,Cuyahoga Valley National Park,1,79,113,154,2018-12-15
2018,Dec,NAT_033,Indiana Dunes National Park,2,17,10,50,2018-12-15
2018,Dec,NAT_034,Gateway Arch National Park,5,118,1,4,2018-12-15
2018,Dec,NAT_035,Mount Rushmore National Memorial,1,13,0,1,2018-12-15
2018,Dec,NAT_036,Canaveral National Seashore,2,15,0,78,2018-12-15
2018,Dec,NAT_037,Arches National Park,20,26,72,4,2018-12-15
2018,Dec,NAT_038,Sleeping Bear Dunes National Lakeshore,3,10,4,39,2018-12-15
2018,Dec,NAT_039,Custer National Forest,5,9,4,4,2018-12-15
2018,Dec,NAT_040,Gallatin National Forest,1,37,12,6,2018-12-15
2018,Dec,NAT_041,Helena National Forest,2,12,1,3,2018-12-15
2018,Dec,NAT_042,Humboldt-Toiyabe National Forest -  Spring Mountains NRA,2,96,32,3,2018-12-15
2018,Dec,NAT_043,Humboldt-Toiyabe National Forest - Outside Spring Mountains NRA,5,127,56,35,2018-12-15
2018,Dec,NAT_044,Lewis and Clark National Forest,1,13,1,1,2018-12-15
2018,Dec,NAT_045,Medicine Bow National Forest,0,16,3,7,2018-12-15
2018,Dec,NAT_046,Routt National Forest,2,37,18,9,2018-12-15
2018,Dec,NAT_047,Tongass National Forest-Juneau and Admiralty National Monument,1,15,2,33,2018-12-15
2018,Dec,NAT_048,"Tongass National Forest-Ketchikan Misty, Craig, and Thorne Bay",1,4,3,2,2018-12-15
2018,Dec,NAT_049,Tongass National Forest-Sitka and Hoonah,0,23,1,5,2018-12-15
2018,Dec,NAT_050,"Tongass National Forest-Yakutat, Petersburg, and Wrangell",0,11,0,2,2018-12-15
2018,Dec,NAT_051,White River National Forest,30,633,103,30,2018-12-15
2018,Dec,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests",4,50,11,11,2018-12-15
2018,Dec,NAT_053,Shoshone National Forest,3,18,4,8,2018-12-15
2018,Dec,NAT_054,Nebraska National Forest,1,3,0,5,2018-12-15
2018,Dec,NAT_055,San Juan National Forest,3,20,10,12,2018-12-15
2018,Dec,NAT_056,Black Hills National Forest,3,14,13,13,2018-12-15
2018,Dec,NAT_057,Bighorn National Forest,3,13,1,4,2018-12-15
2018,Dec,NAT_058,Pike and San Isabel National Forests,16,935,127,85,2018-12-15
2018,Dec,NAT_059,Carson National Forest,4,14,9,7,2018-12-15
2018,Dec,NAT_060,Cibola National Forest,7,42,67,133,2018-12-15
2018,Dec,NAT_061,Coronado National Forest,9,102,289,720,2018-12-15
2018,Dec,NAT_062,Lincoln National Forest,5,22,28,1,2018-12-15
2018,Dec,NAT_063,Gila National Forest,0,10,20,24,2018-12-15
2018,Dec,NAT_064,Prescott National Forest,2,21,75,27,2018-12-15
2018,Dec,NAT_065,Apache-Sitgreaves National Forests,2,17,12,6,2018-12-15
2018,Dec,NAT_066,Santa Fe National Forest,6,48,19,37,2018-12-15
2018,Dec,NAT_067,Dakota Prairie Grasslands,0,3,0,18,2018-12-15
2018,Dec,NAT_068,Bitterroot National Forest,0,5,4,5,2018-12-15
2018,Dec,NAT_069,Idaho Panhandle National Forests,2,20,15,11,2018-12-15
2018,Dec,NAT_070,Nez Perce-Clearwater National Forest,1,14,1,4,2018-12-15
2018,Dec,NAT_071,Lolo National Forest,0,16,8,29,2018-12-15
2018,Dec,NAT_072,Kootenai National Forest,0,3,0,6,2018-12-15
2018,Dec,NAT_073,Payette National Forest,0,2,1,0,2018-12-15
2018,Dec,NAT_074,Stanislaus National Forest,1,26,18,9,2018-12-15
2018,Dec,NAT_075,Mendocino National Forest,2,9,0,2,2018-12-15
2018,Dec,NAT_076,Cleveland National Forest,8,72,254,36,2018-12-15
2018,Dec,NAT_077,Modoc National Forest,0,3,0,4,2018-12-15
2018,Dec,NAT_078,Shasta-Trinity National Forest,4,29,17,10,2018-12-15
2018,Dec,NAT_079,San Bernardino National Forest,10,137,248,40,2018-12-15
2018,Dec,NAT_080,Los Padres National Forest,27,52,88,50,2018-12-15
2018,Dec,NAT_081,Angeles National Forest,17,243,742,90,2018-12-15
2018,Dec,NAT_082,Six Rivers National Forest,1,26,1,3,2018-12-15
2018,Dec,NAT_083,Klamath National Forest,1,9,2,8,2018-12-15
2018,Dec,NAT_084,Sequoia National Forest,3,48,16,52,2018-12-15
2018,Dec,NAT_085,Inyo National Forest,9,389,35,45,2018-12-15
2018,Dec,NAT_086,Eldorado National Forest,9,76,30,11,2018-12-15
2018,Dec,NAT_087,Malheur National Forest,1,3,0,1,2018-12-15
2018,Dec,NAT_088,Siuslaw National Forest,7,14,55,56,2018-12-15
2018,Dec,NAT_089,Bridger-Teton National Forest,7,18,2,8,2018-12-15
2018,Dec,NAT_090,Salmon-Challis National Forest,0,109,0,4,2018-12-15
2018,Dec,NAT_091,Ashley National Forest,1,13,1,0,2018-12-15
2018,Dec,NAT_092,Fishlake National Forest,2,3,1,0,2018-12-15
2018,Dec,NAT_093,Boise National Forest,0,17,4,1,2018-12-15
2018,Dec,NAT_094,Uinta-Wasatch-Cache National Forest,4,185,215,72,2018-12-15
2018,Dec,NAT_095,Manti-La Sal National Forest,1,47,4,2,2018-12-15
2018,Dec,NAT_096,Dixie National Forest,3,4,9,8,2018-12-15
2018,Dec,NAT_097,Sierra National Forest,0,49,26,36,2018-12-15
2018,Dec,NAT_098,Willamette National Forest,5,24,54,7,2018-12-15
2018,Dec,NAT_099,Fremont-Winema National Forest,0,3,5,4,2018-12-15
2018,Dec,NAT_100,Wallowa-Whitman National Forest,0,8,0,13,2018-12-15
2018,Dec,NAT_101,Colville National Forest,0,31,1,0,2018-12-15
2018,Dec,NAT_102,Okanogan-Wenatchee National Forest,7,66,54,28,2018-12-15
2018,Dec,NAT_103,Umatilla National Forest,2,7,1,3,2018-12-15
2018,Dec,NAT_104,Rogue River-Siskiyou National Forests,4,22,19,2,2018-12-15
2018,Dec,NAT_105,Mt. Baker-Snoqualmie National Forest,30,193,309,31,2018-12-15
2018,Dec,NAT_106,Ochoco National Forest,0,2,6,1,2018-12-15
2018,Dec,NAT_107,Deschutes National Forest,6,68,56,17,2018-12-15
2018,Dec,NAT_108,Columbia River Gorge National Scenic Area,13,69,141,20,2018-12-15
2018,Dec,NAT_109,Mt. Hood National Forest,16,125,123,15,2018-12-15
2018,Dec,NAT_110,Gifford Pinchot National Forest,3,51,35,4,2018-12-15
2018,Dec,NAT_111,Francis Marion and Sumter National Forests,0,16,32,18,2018-12-15
2018,Dec,NAT_112,National Forests in North Carolina,5,101,243,34,2018-12-15
2018,Dec,NAT_113,National Forests in Mississippi,0,6,7,13,2018-12-15
2018,Dec,NAT_114,Umpqua National Forest,4,12,13,0,2018-12-15
2018,Dec,NAT_115,Land Between the Lakes National Recreation Area,1,1,13,9,2018-12-15
2018,Dec,NAT_116,Mark Twain National Forest,0,9,33,9,2018-12-15
2018,Dec,NAT_117,Hiawatha National Forest,0,7,0,28,2018-12-15
2018,Dec,NAT_118,Daniel Boone National Forest,2,17,65,6,2018-12-15
2018,Dec,NAT_119,George Washington and Jefferson National Forest,9,34,103,34,2018-12-15
2018,Dec,NAT_120,Cherokee National Forest,3,30,84,8,2018-12-15
2018,Dec,NAT_121,National Forests in Texas,1,15,23,13,2018-12-15
2018,Dec,NAT_122,Chequamegon-Nicolet National Forest,5,1,4,21,2018-12-15
2018,Dec,NAT_123,Wayne National Forest,0,8,7,8,2018-12-15
2018,Dec,NAT_124,Hoosier National Forest,0,10,17,15,2018-12-15
2018,Dec,NAT_125,Huron-Manistee National Forest,2,460,7,22,2018-12-15
2018,Dec,NAT_126,Superior National Forest,2,7,5,22,2018-12-15
2018,Dec,NAT_127,Shawnee National Forest,0,5,26,14,2018-12-15
2018,Dec,NAT_128,Chippewa National Forest,0,2,0,5,2018-12-15
2018,Dec,NAT_129,Monongahela National Forest,1,16,25,5,2018-12-15
2018,Dec,NAT_130,Ottawa National Forest,1,7,1,8,2018-12-15
2018,Dec,NAT_131,National Forests in Florida,3,25,16,50,2018-12-15
2018,Dec,NAT_132,Chattahoochee-Oconee National Forests,9,49,239,20,2018-12-15
2018,Dec,NAT_133,National Forests in Alabama,1,14,47,12,2018-12-15
2018,Dec,NAT_134,Midewin National Tallgrass Prairie,2,0,1,20,2018-12-15
2018,Dec,NAT_135,Chugach National Forest,0,81,9,30,2018-12-15
2018,Dec,NAT_136,Parker River National Wildlife Refuge,6,4,0,289,2018-12-15
2018,Dec,NAT_137,Baskett Slough National Wildlife Refuge,0,1,1,51,2018-12-15
2018,Dec,NAT_138,Rocky Mountain Arsenal National Wildlife Refuge,2,34,3,62,2018-12-15
2018,Dec,NAT_139,Pinckney Island National Wildlife Refuge,1,1,4,20,2018-12-15
2018,Dec,NAT_140,Ridgefield National Wildlife Refuge,11,2,1,92,2018-12-15
2018,Dec,NAT_141,Arthur R. Marshall Loxahatchee National Wildlife Refuge,5,13,0,98,2018-12-15
2018,Dec,NAT_142,San Diego National Wildlife Refuge,0,12,17,6,2018-12-15
2018,Dec,NAT_143,Okefenokee National Wildlife Refuge,1,5,2,30,2018-12-15
2018,Dec,NAT_144,Harris Neck National Wildlife Refuge,0,1,0,26,2018-12-15
2018,Dec,NAT_145,Tijuana Slough National Wildlife Refuge,1,4,2,32,2018-12-15
2018,Dec,NAT_146,Wolf Creek National Fish Hatchery,0,0,0,0,2018-12-15
2019,Jan,NAT_001,Great Smoky Mountains National Park,18,95,246,61,2019-01-15
2019,Jan,NAT_002,Lincoln Memorial,8,146,0,0,2019-01-15
2019,Jan,NAT_003,Grand Canyon National Park,22,429,116,73,2019-01-15
2019,Jan,NAT_004,World War II Memorial,2,13,0,0,2019-01-15
2019,Jan,NAT_005,Rocky Mountain National Park,0,92,158,14,2019-01-15
2019,Jan,NAT_006,Vietnam Veterans Memorial,1,10,0,0,2019-01-15
2019,Jan,NAT_007,Independence National Historical Park,0,49,0,1,2019-01-15
2019,Jan,NAT_008,Zion National Park,14,106,158,37,2019-01-15
2019,Jan,NAT_009,Yosemite National Park,24,329,121,15,2019-01-15
2019,Jan,NAT_010,Castle Clinton National Monument,1,2,0,0,2019-01-15
2019,Jan,NAT_011,Statue Of Liberty National Monument,11,248,0,2,2019-01-15
2019,Jan,NAT_012,Yellowstone National Park,51,165,14,68,2019-01-15
2019,Jan,NAT_013,San Francisco Maritime National Historical Park,2,21,0,8,2019-01-15
2019,Jan,NAT_014,Korean War Veterans Memorial,0,8,0,0,2019-01-15
2019,Jan,NAT_015,"Martin Luther King, Jr., Memorial",3,208,0,0,2019-01-15
2019,Jan,NAT_016,Acadia National Park,3,28,18,70,2019-01-15
2019,Jan,NAT_017,Grand Teton National Park,14,71,20,22,2019-01-15
2019,Jan,NAT_018,Chattahoochee River National Recreation Area,2,14,118,135,2019-01-15
2019,Jan,NAT_019,Delaware Water Gap National Recreation Area,5,42,77,114,2019-01-15
2019,Jan,NAT_020,Colonial National Historical Park,2,11,1,48,2019-01-15
2019,Jan,NAT_021,Franklin Delano Roosevelt Memorial,0,8,3,40,2019-01-15
2019,Jan,NAT_022,Olympic National Park,5,50,64,22,2019-01-15
2019,Jan,NAT_023,Boston National Historical Park,1,16,0,2,2019-01-15
2019,Jan,NAT_024,Thomas Jefferson Memorial,5,17,0,1,2019-01-15
2019,Jan,NAT_025,Glacier National Park,0,58,18,20,2019-01-15
2019,Jan,NAT_026,Joshua Tree National Park,27,240,181,46,2019-01-15
2019,Jan,NAT_027,Cape Hatteras National Seashore,5,20,1,285,2019-01-15
2019,Jan,NAT_028,Bryce Canyon National Park,7,50,59,8,2019-01-15
2019,Jan,NAT_029,Rock Creek Park,4,13,14,38,2019-01-15
2019,Jan,NAT_030,Assateague Island National Seashore,4,10,5,277,2019-01-15
2019,Jan,NAT_031,Valley Forge National Historical Park,2,13,18,34,2019-01-15
2019,Jan,NAT_032,Cuyahoga Valley National Park,3,85,102,166,2019-01-15
2019,Jan,NAT_033,Indiana Dunes National Park,2,18,4,47,2019-01-15
2019,Jan,NAT_034,Gateway Arch National Park,3,118,0,2,2019-01-15
2019,Jan,NAT_035,Mount Rushmore National Memorial,2,15,2,1,2019-01-15
2019,Jan,NAT_036,Canaveral National Seashore,2,4,0,152,2019-01-15
2019,Jan,NAT_037,Arches National Park,8,12,40,6,2019-01-15
2019,Jan,NAT_038,Sleeping Bear Dunes National Lakeshore,1,7,6,16,2019-01-15
2019,Jan,NAT_039,Custer National Forest,3,10,5,6,2019-01-15
2019,Jan,NAT_040,Gallatin National Forest,2,25,21,17,2019-01-15
2019,Jan,NAT_041,Helena National Forest,1,15,1,0,2019-01-15
2019,Jan,NAT_042,Humboldt-Toiyabe National Forest -  Spring Mountains NRA,3,109,21,9,2019-01-15
2019,Jan,NAT_043,Humboldt-Toiyabe National Forest - Outside Spring Mountains NRA,10,107,56,25,2019-01-15
2019,Jan,NAT_044,Lewis and Clark National Forest,2,10,3,1,2019-01-15
2019,Jan,NAT_045,Medicine Bow National Forest,1,22,5,16,2019-01-15
2019,Jan,NAT_046,Routt National Forest,2,60,17,7,2019-01-15
2019,Jan,NAT_047,Tongass National Forest-Juneau and Admiralty National Monument,0,19,5,33,2019-01-15
2019,Jan,NAT_048,"Tongass National Forest-Ketchikan Misty, Craig, and Thorne Bay",4,6,2,9,2019-01-15
2019,Jan,NAT_049,Tongass National Forest-Sitka and Hoonah,0,33,1,13,2019-01-15
2019,Jan,NAT_050,"Tongass National Forest-Yakutat, Petersburg, and Wrangell",0,11,0,2,2019-01-15
2019,Jan,NAT_051,White River National Forest,22,612,120,54,2019-01-15
2019,Jan,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests",4,54,12,33,2019-01-15
2019,Jan,NAT_053,Shoshone National Forest,1,35,1,12,2019-01-15
2019,Jan,NAT_054,Nebraska National Forest,1,4,0,17,2019-01-15
2019,Jan,NAT_055,San Juan National Forest,4,21,9,6,2019-01-15
2019,Jan,NAT_056,Black Hills National Forest,3,12,20,8,2019-01-15
2019,Jan,NAT_057,Bighorn National Forest,4,6,1,3,2019-01-15
2019,Jan,NAT_058,Pike and San Isabel National Forests,20,915,136,61,2019-01-15
2019,Jan,NAT_059,Carson National Forest,3,20,10,3,2019-01-15
2019,Jan,NAT_060,Cibola National Forest,4,27,40,146,2019-01-15
2019,Jan,NAT_061,Coronado National Forest,21,120,408,1457,2019-01-15
2019,Jan,NAT_062,Lincoln National Forest,1,36,31,4,2019-01-15
2019,Jan,NAT_063,Gila National Forest,1,12,27,25,2019-01-15
2019,Jan,NAT_064,Prescott National Forest,2,15,52,50,2019-01-15
2019,Jan,NAT_065,Apache-Sitgreaves National Forests,0,19,10,17,2019-01-15
2019,Jan,NAT_066,Santa Fe National Forest,3,51,22,52,2019-01-15
2019,Jan,NAT_067,Dakota Prairie Grasslands,0,4,0,10,2019-01-15
2019,Jan,NAT_068,Bitterroot National Forest,0,6,5,6,2019-01-15
2019,Jan,NAT_069,Idaho Panhandle National Forests,0,13,14,16,2019-01-15
2019,Jan,NAT_070,Nez Perce-Clearwater National Forest,0,10,8,6,2019-01-15
2019,Jan,NAT_071,Lolo National Forest,0,25,15,45,2019-01-15
2019,Jan,NAT_072,Kootenai National Forest,0,5,0,11,2019-01-15
2019,Jan,NAT_073,Payette National Forest,1,8,2,2,2019-01-15
2019,Jan,NAT_074,Stanislaus National Forest,1,38,25,5,2019-01-15
2019,Jan,NAT_075,Mendocino National Forest,3,3,5,14,2019-01-15
2019,Jan,NAT_076,Cleveland National Forest,5,63,332,35,2019-01-15
2019,Jan,NAT_077,Modoc National Forest,0,7,0,0,2019-01-15
2019,Jan,NAT_078,Shasta-Trinity National Forest,2,22,23,27,2019-01-15
2019,Jan,NAT_079,San Bernardino National Forest,11,173,264,29,2019-01-15
2019,Jan,NAT_080,Los Padres National Forest,24,49,71,77,2019-01-15
2019,Jan,NAT_081,Angeles National Forest,5,238,806,92,2019-01-15
2019,Jan,NAT_082,Six Rivers National Forest,1,19,3,2,2019-01-15
2019,Jan,NAT_083,Klamath National Forest,2,3,4,3,2019-01-15
2019,Jan,NAT_084,Sequoia National Forest,2,38,33,22,2019-01-15
2019,Jan,NAT_085,Inyo National Forest,10,387,33,45,2019-01-15
2019,Jan,NAT_086,Eldorado National Forest,6,82,37,5,2019-01-15
2019,Jan,NAT_087,Malheur National Forest,0,5,0,3,2019-01-15
2019,Jan,NAT_088,Siuslaw National Forest,8,23,92,79,2019-01-15
2019,Jan,NAT_089,Bridger-Teton National Forest,3,25,6,15,2019-01-15
2019,Jan,NAT_090,Salmon-Challis National Forest,1,103,2,5,2019-01-15
2019,Jan,NAT_091,Ashley National Forest,0,11,0,18,2019-01-15
2019,Jan,NAT_092,Fishlake National Forest,1,3,1,6,2019-01-15
2019,Jan,NAT_093,Boise National Forest,2,26,8,3,2019-01-15
2019,Jan,NAT_094,Uinta-Wasatch-Cache National Forest,6,233,301,112,2019-01-15
2019,Jan,NAT_095,Manti-La Sal National Forest,2,33,1,0,2019-01-15
2019,Jan,NAT_096,Dixie National Forest,3,22,7,11,2019-01-15
2019,Jan,NAT_097,Sierra National Forest,3,55,28,30,2019-01-15
2019,Jan,NAT_098,Willamette National Forest,4,31,109,10,2019-01-15
2019,Jan,NAT_099,Fremont-Winema National Forest,0,4,4,6,2019-01-15
2019,Jan,NAT_100,Wallowa-Whitman National Forest,1,10,3,25,2019-01-15
2019,Jan,NAT_101,Colville National Forest,0,34,6,0,2019-01-15
2019,Jan,NAT_102,Okanogan-Wenatchee National Forest,9,53,89,79,2019-01-15
2019,Jan,NAT_103,Umatilla National Forest,1,5,1,2,2019-01-15
2019,Jan,NAT_104,Rogue River-Siskiyou National Forests,1,24,12,7,2019-01-15
2019,Jan,NAT_105,Mt. Baker-Snoqualmie National Forest,16,250,455,41,2019-01-15
